Volatility 3 Framework 2.7.0

Offset	Name	Size
0xe001c2e3aca0	\Windows\System32\en-US\mswsock.dll.mui	216
0xe001c2e3c440	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx	216
0xe001c2e44af0	\Windows\SysWOW64\prnfldr.dll	216
0xe001c2e46090	\Windows\System32	216
0xe001c2e46f20	\Windows\System32\crypttpmeksvc.dll	216
0xe001c2e48e60	\Windows\System32\vssapi.dll	216
0xe001c2e53f20	\$Directory	216
0xe001c2e54db0	\Windows\System32\en-US\svchost.exe.mui	216
0xe001c2e55590	\Windows\System32\vsstrace.dll	216
0xe001c2e56850	\Windows\System32\cryptcatsvc.dll	216
0xe001c2e5d870	\ProgramData\Microsoft\Windows Defender\Support\MPLog-07102015-052145.log	216
0xe001c2e60840	\Windows\System32\wbemcomn.dll	216
0xe001c2e60ba0	\Windows\Registration\R000000000006.clb	216
0xe001c2e626b0	\Windows\System32\en-US\vsstrace.dll.mui	216
0xe001c2e6bc50	\Windows\System32\wbem\MOF	216
0xe001c2e6c480	\Windows\System32\drivers\mrxsmb10.sys	216
0xe001c2e6cf20	\$PrepareToShrinkFileSize	216
0xe001c2e6d550	\Windows\System32\drivers\srvnet.sys	216
0xe001c2e71ac0	\$Directory	216
0xe001c2e744e0	\Windows\System32\drivers\srv2.sys	216
0xe001c2e75090	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db	216
0xe001c2e765e0	\ProgramData\Microsoft\Windows Defender\Support\MPDetection-02252024-162616.log	216
0xe001c2e77320	\SystemRoot\System32\Config\TxR\{77a2c7c4-26f0-11e5-80da-e41d2d741090}.TxR	216
0xe001c2e7bb40	\Windows\System32\drivers\srv.sys	216
0xe001c2e7fa90	\Windows\System32\httpprxm.dll	216
0xe001c2e83a10	\ProgramData\Microsoft\Windows Defender\Support\MpWppTracing-02252024-163048-00000003-ffffffff.bin	216
0xe001c2e847f0	\Windows\System32\en-US\fveui.dll.mui	216
0xe001c2e87250	\Windows\System32\msvcp110_win.dll	216
0xe001c2e89da0	\Windows\System32\Clipc.dll	216
0xe001c2e8a630	\Users\Simon Zitauer\NTUSER.DAT{77a2c7ed-26f0-11e5-80da-e41d2d741090}.TM.blf	216
0xe001c2e8d580	\Windows\System32\DismApi.dll	216
0xe001c2e8de30	\Windows\System32\en-US\netmsg.dll.mui	216
0xe001c2e8fd20	\Windows\System32\stdole2.tlb	216
0xe001c2e917f0	\Windows\System32\es.dll	216
0xe001c2e91e40	\Windows\System32\en-US\d2d1.dll.mui	216
0xe001c2e925c0	\Windows\System32\wdscore.dll	216
0xe001c2e92b60	\Windows\System32\policymanager.dll	216
0xe001c2e95cd0	\Windows\System32\netmsg.dll	216
0xe001c2e96f20	\Windows\System32\en-US\cmd.exe.mui	216
0xe001c2e9c090	\Windows\System32\msvcrt.dll	216
0xe001c2e9cd00	\Windows\Prefetch\SPPEXTCOMOBJ.EXE-7D45A1AB.pf	216
0xe001c2ea33e0	\Windows\System32\sscore.dll	216
0xe001c2ea37f0	\Windows\System32\msxml6r.dll	216
0xe001c2ea5720	\Windows\System32\drivers\tcpipreg.sys	216
0xe001c2ea9580	\Windows\System32\vm3dservice.exe	216
0xe001c2eaab50	\Windows\System32\srchadmin.dll	216
0xe001c2ead300	\$Directory	216
0xe001c2eaedb0	\Windows\System32\wmidcom.dll	216
0xe001c2eafad0	\$Extend\$ObjId	216
0xe001c2eaff20	\Windows\System32\miutils.dll	216
0xe001c2eb0f20	\Windows\System32\mfasfsrcsnk.dll	216
0xe001c2eb1aa0	\Windows\System32\sscoreext.dll	216
0xe001c2eb2540	\Windows\System32\mi.dll	216
0xe001c2eb3450	\Windows\SoftwareDistribution\DataStore\DataStore.edb	216
0xe001c2eb39f0	\Windows\System32\pnpts.dll	216
0xe001c2eb4090	\Windows\System32\en-US\mprddm.dll.mui	216
0xe001c2eb4bb0	\Windows\System32\clusapi.dll	216
0xe001c2eb67c0	\Windows\System32\en-US\wuaueng.dll.mui	216
0xe001c2eb6ba0	\Windows\System32\WinMetadata\Windows.System.winmd	216
0xe001c2eb8560	\Windows\SoftwareDistribution\ReportingEvents.log	216
0xe001c2eba300	\Windows\System32\wbem\wbemprox.dll	216
0xe001c2ebda50	\Windows\System32\shacct.dll	216
0xe001c2ebddf0	\Windows\SysWOW64\wldp.dll	216
0xe001c2ebee20	\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentasklauncher.dll	216
0xe001c2ebf090	\Windows\System32	216
0xe001c2ec43b0	\$Directory	216
0xe001c2ec4f20	\Windows\System32\resutils.dll	216
0xe001c2ecf9a0	\Windows\System32\en-US\svchost.exe.mui	216
0xe001c2ed0db0	\Windows\System32\en-US\shell32.dll.mui	216
0xe001c2ed22d0	\Windows\System32\Windows.UI.Logon.dll	216
0xe001c2ed56e0	\Windows\System32\wincorlib.dll	216
0xe001c2ed6440	\Windows\System32\WSHTCPIP.DLL	216
0xe001c2ed9230	\Windows\System32\mstask.dll	216
0xe001c2ed99b0	\Windows\System32\MrmCoreR.dll	216
0xe001c2ed9d10	\Windows\System32\wship6.dll	216
0xe001c2edc630	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Themes\CachedFiles\CachedImage_1024_767_POS4.jpg	216
0xe001c2edcdb0	\Windows\System32\Windows.UI.dll	216
0xe001c2ede090	\$Directory	216
0xe001c2ede770	\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe	216
0xe001c2edfdb0	\$Directory	216
0xe001c2edff20	\System Volume Information\tracking.log	216
0xe001c2ee3420	\$Directory	216
0xe001c2ee39e0	\CMNotify	216
0xe001c2ee42f0	\trkwks	216
0xe001c2ee4460	\trkwks	216
0xe001c2ee45d0	\trkwks	216
0xe001c2ee4c20	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.10240.16384_none_115fd2f761f7c508\wdscore.dll	216
0xe001c2ee5a40	\Windows\System32\Windows.UI.Xaml.dll	216
0xe001c2eea280	\	216
0xe001c2eefcf0	\Windows\System32\dbgcore.dll	216
0xe001c2ef3e00	\Windows\System32	216
0xe001c2efe330	\$Extend\$ObjId:$O:$INDEX_ALLOCATION	216
0xe001c2f00090	\Windows\System32\dbghelp.dll	216
0xe001c2f00910	\Windows\System32\en-US\Chakra.dll.mui	216
0xe001c2f01e60	\Windows\System32\iertutil.dll	216
0xe001c2f06340	\CMApi	216
0xe001c2f070f0	\	216
0xe001c2f0b970	\Windows\System32	216
0xe001c2f0ccf0	\Program Files\VMware\VMware Tools\vmtoolsd.exe	216
0xe001c2f0f1d0	\Windows\System32\Windows.UI.Immersive.dll	216
0xe001c2f11090	\Windows\System32\vcruntime140.dll	216
0xe001c2f11230	\Windows\System32\ucrtbase.dll	216
0xe001c2f12570	\Program Files\VMware\VMware Tools\VMware VGAuth\glib-2.0-0.dll	216
0xe001c2f13510	\Windows\System32\hal.dll	216
0xe001c2f13b80	\Windows\System32\srumapi.dll	216
0xe001c2f14090	\Windows\Registration\R000000000006.clb	216
0xe001c2f14600	\Program Files\VMware\VMware Tools\VMware VGAuth\libssl-3-x64.dll	216
0xe001c2f15090	\Windows\System32\Windows.UI.Xaml.Resources.dll	216
0xe001c2f165c0	\Windows\System32\NetSetupShim.dll	216
0xe001c2f18380	\Program Files\VMware\VMware Tools\VMware VGAuth\libcrypto-3-x64.dll	216
0xe001c2f18f20	\Windows\System32\netapi32.dll	216
0xe001c2f19ed0	
`	0
0xe001c2f19ee0	܈Ð	-15632
0xe001c2f19f20	\Windows\System32	216
0xe001c2f1b590	\Windows\Registration\R000000000006.clb	216
0xe001c2f1ed40	\Program Files\VMware\VMware Tools\intl.dll	216
0xe001c2f1f250	\Windows\System32\en-US\cscsvc.dll.mui	216
0xe001c2f1fb60	\Program Files\VMware\VMware Tools\gobject-2.0-0.dll	216
0xe001c2f1ff20	\Program Files\VMware\VMware Tools\pcre.dll	216
0xe001c2f203a0	\Program Files\VMware\VMware Tools\gmodule-2.0-0.dll	216
0xe001c2f20760	\Program Files\VMware\VMware Tools\glib-2.0-0.dll	216
0xe001c2f21850	\Program Files\VMware\VMware Tools\VMware VGAuth\libxml2.dll	216
0xe001c2f54180	\Windows\System32\vcruntime140_1.dll	216
0xe001c2f55690	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c2f5ef20	\Windows\System32\adsldpc.dll	216
0xe001c2f5f290	\$Directory	216
0xe001c2f624d0	\Windows\System32\wsock32.dll	216
0xe001c2f62e80	\Program Files\VMware\VMware Tools\VMware VGAuth\intl.dll	216
0xe001c2fac2d0	\Windows\System32\wbem\WmiPrvSD.dll	216
0xe001c2fad4b0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xe001c2faec60	\Users\Simon Zitauer\ntuser.dat.LOG1	216
0xe001c2fb19f0	\Windows\System32\Faultrep.dll	216
0xe001c2fb36d0	\Windows\SysWOW64\actxprxy.dll	216
0xe001c2fb94b0	\Windows\System32\NetSetupApi.dll	216
0xe001c2fba090	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Recent\Downloads.lnk	216
0xe001c2fbc760	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-NetFx-Shared-Package~31bf3856ad364e35~amd64~~10.0.10240.16384.cat	216
0xe001c2fbd600	\Windows\System32\wbem\esscli.dll	216
0xe001c2fbd900	\Windows\System32\wbem\wbemcore.dll	216
0xe001c2fc22c0	\Windows\System32\wbem\fastprox.dll	216
0xe001c2fc69f0	\Windows\System32\wfapigp.dll	216
0xe001c2fcdd80	\Windows\System32\drivers\WdNisDrv.sys	216
0xe001c2fcf290	\Windows\System32\CredProvDataModel.dll	216
0xe001c2fcf780	\ProgramData\USOPrivate\UpdateStore\UpdateCspStore.xml	216
0xe001c2fd4ca0	\srvsvc	216
0xe001c2fd7610	\Windows\System32\drivers\wmilib.sys	216
0xe001c2fdd780	\$Directory	216
0xe001c2fded20	\Windows\System32\wbem\wbemsvc.dll	216
0xe001c2fdf090	\Windows\System32\wbem\wmiutils.dll	216
0xe001c2fdf660	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0xe001c2fdf7d0	\Windows\System32\Windows.Security.Authentication.OnlineId.dll	216
0xe001c2fe14d0	\Windows\System32	216
0xe001c2fe1aa0	\Program Files\VMware\VMware Tools\icudt44l.dat	216
0xe001c2fe3e10	\Windows\System32\activeds.dll	216
0xe001c2fe4870	\Program Files\Windows Defender\MsMpEng.exe	216
0xe001c2fe8650	\Windows\System32\SppExtComObj.Exe	216
0xe001c2fea650	\Windows\System32\adsldp.dll	216
0xe001c2feb450	\Windows\System32\config\TxR\{77a2c7c4-26f0-11e5-80da-e41d2d741090}.TxR.blf	216
0xe001c2feb870	\Program Files\Windows Defender\MpCommu.dll	216
0xe001c2feb9e0	\Windows\System32\wbem\repdrvfs.dll	216
0xe001c2febc40	\Windows\System32\en-US\bthprops.cpl.mui	216
0xe001c2febdb0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\PhotosAppTracing.last.etl	216
0xe001c2febf20	\Windows\System32\bthprops.cpl	216
0xe001c2fec090	\Program Files\Windows Defender\MpRtp.dll	216
0xe001c2ff7cf0	\Program Files\Windows Defender\MsMpLics.dll	216
0xe001c2ff7e60	\Program Files\Windows Defender\MpSvc.dll	216
0xe001c2ffe540	\Windows\System32\winevt\Logs\Microsoft-Windows-NcdAutoSetup%4Operational.evtx	216
0xe001c3002690	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-PnP%4Configuration.evtx	216
0xe001c3003e60	\Windows\System32\efsutil.dll	216
0xe001c3005090	\Windows\System32\en-US\InputSwitch.dll.mui	216
0xe001c3005450	\Windows\System32\cscdll.dll	216
0xe001c3006c50	\Program Files\Windows Defender\MpClient.dll	216
0xe001c3007230	\$Directory	216
0xe001c3007630	\Program Files\Windows Defender\MpAsDesc.dll	216
0xe001c3007c60	\Windows\System32\NapiNSP.dll	216
0xe001c3008ca0	\Program Files\Windows Defender\NisSrv.exe	216
0xe001c3009360	\Windows\System32\ActivationManager.dll	216
0xe001c3009830	\Windows\System32\dui70.dll	216
0xe001c300a090	\Windows\System32\urlmon.dll	216
0xe001c300ec30	\Windows\System32\drivers\vmbkmcl.sys	216
0xe001c300f530	\Windows\System32\wbem\Repository\MAPPING1.MAP	216
0xe001c3012f20	\Windows\System32\cscapi.dll	216
0xe001c3019770	\Windows\System32\wbem\Repository\MAPPING3.MAP	216
0xe001c301a110	\Windows\System32\wbem\Repository\OBJECTS.DATA	216
0xe001c301bb90	\Windows\System32\wbem\Repository\MAPPING2.MAP	216
0xe001c301bf20	\$Directory	216
0xe001c301e090	\$Directory	216
0xe001c301ef20	\ProgramData\Microsoft\Windows Defender\IMpService77BDAF73-B396-481F-9042-AD358843EC24.lock	216
0xe001c301ff20	\Windows\System32\dssenh.dll	216
0xe001c3020170	\$Directory	216
0xe001c3020ea0	\Windows\Temp\vmware-vmsvc-SYSTEM.log	216
0xe001c3021490	\Windows\Registration\R000000000006.clb	216
0xe001c3022c00	\$Directory	216
0xe001c3023e20	\Windows\System32\CertPolEng.dll	216
0xe001c3025090	\Windows\System32\DWrite.dll	216
0xe001c3025400	\Windows\System32\UIAutomationCore.dll	216
0xe001c3027170	\Windows\System32\Windows.Globalization.dll	216
0xe001c30277e0	\Windows\System32\wbem\Repository\INDEX.BTR	216
0xe001c30279d0	\Windows\System32\hnetcfg.dll	216
0xe001c3029410	\Windows\System32\tetheringclient.dll	216
0xe001c3029ed0	
`	0
0xe001c3029f20	\$Directory	216
0xe001c302bcf0	\Windows\System32\config\TxR\{77a2c7c4-26f0-11e5-80da-e41d2d741090}.TxR.0.regtrans-ms	216
0xe001c302e600	\Windows\System32\DriverStore\FileRepository\vmmouse.inf_amd64_4dc056a5c9628d49\vmmouse.PNF	216
0xe001c3030db0	\Windows\System32\directmanipulation.dll	216
0xe001c3031090	\Windows\SysWOW64\PhotoMetadataHandler.dll	216
0xe001c3031b30	\Windows\System32\WinMetadata\Windows.Storage.winmd	216
0xe001c3031e60	\Windows\System32	216
0xe001c3032070	\Windows\System32\config\TxR\{77a2c7c4-26f0-11e5-80da-e41d2d741090}.TxR.1.regtrans-ms	216
0xe001c3032b10	\Windows\System32\config\TxR\{77a2c7c4-26f0-11e5-80da-e41d2d741090}.TxR.2.regtrans-ms	216
0xe001c3032c90	\Windows\System32\MSAudDecMFT.dll	216
0xe001c3034400	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	216
0xe001c3034f20	\CMNotify	216
0xe001c303a090	\Windows\Registration\R000000000006.clb	216
0xe001c303af20	\$Directory	216
0xe001c303b8a0	\Windows\System32\en-US\netmsg.dll.mui	216
0xe001c303f090	\Windows\System32\rometadata.dll	216
0xe001c303fb50	\Windows\System32\ncobjapi.dll	216
0xe001c3041090	\Windows\System32\MemoryDiagnostic.dll	216
0xe001c30482f0	\SwDevice	216
0xe001c3049090	\Windows\System32\wbem\wbemess.dll	216
0xe001c3049db0	\Windows\AppPatch\sysmain.sdb	216
0xe001c304af20	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xe001c304cb40	\Windows\System32\IDStore.dll	216
0xe001c304f090	\ProgramData\VMware\VMware VGAuth\logfile.txt.0	216
0xe001c305a770	\Windows\System32\winevt\Logs\Microsoft-Windows-FileHistory-Core%4WHC.evtx	216
0xe001c305aa80	\Windows\System32\mfh264enc.dll	216
0xe001c305b090	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Component Services.lnk	216
0xe001c305f310	\Windows\System32\DriverStore\FileRepository\vmci.inf_amd64_68ed49469341f563\vmci.PNF	216
0xe001c305f8b0	\Windows\System32\cryptxml.dll	216
0xe001c3061b40	\Endpoint	216
0xe001c3063560	\CMApi	216
0xe001c3066a20	\Winsock2\CatalogChangeListener-20c-0	216
0xe001c3067a10	\Endpoint	216
0xe001c30699b0	\Windows\System32\twext.dll	216
0xe001c306b3f0	\Windows\System32\nci.dll	216
0xe001c306bf20	\lsarpc	216
0xe001c306cf20	\Windows\System32\vsocklib.dll	216
0xe001c306eb60	\Program Files\VMware\VMware Tools\plugins\common\vix.dll	216
0xe001c306f330	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Search.winmd	216
0xe001c3072b80	\Endpoint	216
0xe001c3074090	\Program Files\VMware\VMware Tools\guestStoreClient.dll	216
0xe001c30749e0	\Windows\System32\wbem\WmiPrvSE.exe	216
0xe001c3075df0	\Program Files\VMware\VMware Tools\plugins\vmsvc\componentMgr.dll	216
0xe001c3077090	\Program Files\VMware\VMware Tools\hgfs.dll	216
0xe001c30774a0	\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx	216
0xe001c3077cd0	\Program Files\VMware\VMware Tools\plugins\common\hgfsServer.dll	216
0xe001c3077f20	\$Directory	216
0xe001c3078b60	\Program Files\VMware\VMware Tools\plugins\common\hgfsUsability.dll	216
0xe001c3078f20	\Program Files\VMware\VMware Tools\plugins\vmsvc\appInfo.dll	216
0xe001c3079500	\Program Files\VMware\VMware Tools\plugins\vmsvc\autoLogon.dll	216
0xe001c3079670	\Windows\System32\en-US\KernelBase.dll.mui	216
0xe001c307a090	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Branding-Professional-Package~31bf3856ad364e35~amd64~en-US~10.0.10240.16384.cat	216
0xe001c307c2e0	\$Directory	216
0xe001c307d2d0	\Windows\System32\threadpoolwinrt.dll	216
0xe001c307df20	\Windows\System32\msvcp140.dll	216
0xe001c3082780	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Internal.Search.winmd	216
0xe001c3082930	\Program Files\VMware\VMware Tools\plugins\vmsvc\powerOps.dll	216
0xe001c3085740	\Program Files\VMware\VMware Tools\plugins\vmsvc\deviceHelper.dll	216
0xe001c30858b0	\Windows\Prefetch\CONHOST.EXE-0C6456FB.pf	216
0xe001c3086c40	\Program Files\VMware\VMware Tools\plugins\vmsvc\guestInfo.dll	216
0xe001c3086db0	\Program Files\VMware\VMware Tools\plugins\vmsvc\diskWiper.dll	216
0xe001c3089110	\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe	216
0xe001c30892b0	\Program Files\VMware\VMware Tools\plugins\vmsvc\timeSync.dll	216
0xe001c3089ed0	
`	0
0xe001c3089f20	\Windows\SysWOW64\msfeeds.dll	216
0xe001c308ab80	\Program Files\VMware\VMware Tools\plugins\vmsvc\hwUpgradeHelper.dll	216
0xe001c308acf0	\Windows\SysWOW64\bcrypt.dll	216
0xe001c308b090	\Program Files\VMware\VMware Tools\plugins\vmsvc\vmbackup.dll	216
0xe001c308bcf0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43\comctl32.dll	216
0xe001c308c6f0	\Program Files\VMware\VMware Tools\plugins\vmsvc\resolutionSet.dll	216
0xe001c308f7a0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c30908d0	\Windows\System32\NetworkStatus.dll	216
0xe001c3090f20	\Windows\System32\drivers\vmhgfs.sys	216
0xe001c3091db0	\CMNotify	216
0xe001c30cc940	\Windows\Registration\R000000000006.clb	216
0xe001c30cd090	\Windows\System32\mscms.dll	216
0xe001c30d0f20	\Windows\System32	216
0xe001c30d1990	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Recent\lasagne.lnk	216
0xe001c30d1b00	\Windows\System32\InputSwitch.dll	216
0xe001c30d3090	\Windows\System32\en-US\InputSwitch.dll.mui	216
0xe001c30d3b60	\Windows\System32\PhotoMetadataHandler.dll	216
0xe001c30d5090	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	216
0xe001c30dcac0	\Windows\System32\licmgr10.dll	216
0xe001c30dd7d0	\$Directory	216
0xe001c30dddb0	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	216
0xe001c30df610	\Windows\System32\en-US\user32.dll.mui	216
0xe001c30e2090	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows Fax and Scan.lnk	216
0xe001c30e4680	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-WOW64-Package-AutoMerged-base~31bf3856ad364e35~amd64~~10.0.10240.16384.cat	216
0xe001c30e4a30	\Windows\System32\en-US\twext.dll.mui	216
0xe001c30e5090	\Windows\System32\enterpriseresourcemanager.dll	216
0xe001c30e8090	\Windows\System32\winevt\Logs\Microsoft-Windows-TaskScheduler%4Maintenance.evtx	216
0xe001c30e9090	\vgauth-service	216
0xe001c30e9ed0	
`	0
0xe001c30ea630	\Windows\Registration\R000000000006.clb	216
0xe001c30ebad0	\Windows\Registration\R000000000006.clb	216
0xe001c30ed8f0	\$Directory	216
0xe001c30edf20	\Windows\System32\msftedit.dll	216
0xe001c30f3e20	\Windows\System32\en-US\twext.dll.mui	216
0xe001c30f4c10	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx	216
0xe001c30faf20	\Windows\System32\winrnr.dll	216
0xe001c30fb850	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx	216
0xe001c30fbf20	\Windows\System32\pnrpnsp.dll	216
0xe001c30fd4f0	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Connectivity.evtx	216
0xe001c30fe750	\$Directory	216
0xe001c31009b0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBClient%4Operational.evtx	216
0xe001c3102b90	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Operational.evtx	216
0xe001c3102d00	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Security.evtx	216
0xe001c31036a0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Security.evtx	216
0xe001c3104790	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Connectivity.evtx	216
0xe001c3105450	\Windows\System32\ntdll.dll	216
0xe001c3108090	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Audit.evtx	216
0xe001c310b800	\Windows\System32\ntdll.dll	216
0xe001c310c370	\ProgramData\Microsoft\Windows Defender\Scans\MpDiag.bin	216
0xe001c310c4e0	\ProgramData\Microsoft\Windows Defender\Scans\History\CacheManager\MpScanCache-1.bin	216
0xe001c310e090	\Windows\System32\DriverStore\FileRepository\input.inf_amd64_c443b3483a72d962\input.PNF	216
0xe001c3110af0	\$Directory	216
0xe001c3113bb0	\Program Files\Windows Defender\MpRtp.dll	216
0xe001c3113f20	\Windows\System32\fltLib.dll	216
0xe001c3116ba0	\Program Files\Windows Defender\NisIpsPlugin.dll	216
0xe001c3118c70	\Program Files\desktop.ini	216
0xe001c3119450	\Windows\System32\TaskSchdPS.dll	216
0xe001c3119e20	\Windows\System32\pcadm.dll	216
0xe001c311d270	\$Directory	216
0xe001c311d680	\$Directory	216
0xe001c31209c0	\$Directory	216
0xe001c31214b0	\CMNotify	216
0xe001c3121620	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c3122790	\$Directory	216
0xe001c3123f20	\$Directory	216
0xe001c3124f20	\Windows\System32\dllhost.exe	216
0xe001c3126990	\Windows\System32\WinMetadata\Windows.Security.winmd	216
0xe001c3126dd0	\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe	216
0xe001c3128dd0	\Windows\System32\drivers\disk.sys	216
0xe001c3129960	\CMApi	216
0xe001c312a250	\Windows\System32\framedynos.dll	216
0xe001c312bf20	\Windows\System32\Tasks\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical	216
0xe001c312e090	\Windows\System32\cscobj.dll	216
0xe001c3132780	\Windows\System32	216
0xe001c3138ab0	\Windows\System32\srumsvc.dll	216
0xe001c3139ed0	
`	0
0xe001c3139f20	\Windows\System32	216
0xe001c313aaf0	\Windows\System32\wbem\cimwin32.dll	216
0xe001c313bc30	\Windows\System32\wmp.dll	216
0xe001c3142090	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Libraries\desktop.ini	216
0xe001c3144090	\Windows\System32\WSShared.dll	216
0xe001c31468c0	\$Directory	216
0xe001c3146ea0	\Windows\System32\comsvcs.dll	216
0xe001c314ad10	\Windows\System32\winbrand.dll	216
0xe001c314c090	\CMApi	216
0xe001c314cf20	\Windows\System32\ncryptsslp.dll	216
0xe001c314d2a0	\Windows\System32\security.dll	216
0xe001c314d610	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx	216
0xe001c314fb70	\Windows\System32\AppXDeploymentExtensions.dll	216
0xe001c31526c0	\Windows\System32\sensrsvc.dll	216
0xe001c3152980	\Windows\System32	216
0xe001c3155f20	\Windows\System32\ncryptprov.dll	216
0xe001c3156380	\$Directory	216
0xe001c3156dc0	\Windows\System32\wbem\en-US\cimwin32.dll.mui	216
0xe001c3157a80	\Windows\System32\nduprov.dll	216
0xe001c3158090	\$Directory	216
0xe001c31588f0	\Windows\System32\wpnsruprov.dll	216
0xe001c315a460	\Windows\System32\mskeyprotect.dll	216
0xe001c315b090	\Windows\System32\appsruprov.dll	216
0xe001c315ce60	\Windows\System32\eeprov.dll	216
0xe001c315ce90	컨쌕￿컨쌕￿	0
0xe001c315ff20	\Windows\System32	216
0xe001c31607f0	\Windows\System32\ncuprov.dll	216
0xe001c3160f20	\Windows\Registration\R000000000006.clb	216
0xe001c3161970	\Windows\System32\energyprov.dll	216
0xe001c3163280	\Windows\System32\drivers\WdFilter.sys	216
0xe001c3163560	\Program Files\Windows Defender\SymSrv.dll	216
